title;views;scientific_name;datetime
Smooth-coated otter;3254;Lutrogale perspicillata;2016-12-01
Smooth-coated otter;3330;Lutrogale perspicillata;2017-01-01
Smooth-coated otter;3244;Lutrogale perspicillata;2017-02-01
Smooth-coated otter;3855;Lutrogale perspicillata;2017-03-01
Smooth-coated otter;3541;Lutrogale perspicillata;2017-04-01
Smooth-coated otter;4202;Lutrogale perspicillata;2017-05-01
Smooth-coated otter;3718;Lutrogale perspicillata;2017-06-01
Smooth-coated otter;2601;Lutrogale perspicillata;2017-07-01
Smooth-coated otter;2735;Lutrogale perspicillata;2017-08-01
Smooth-coated otter;2402;Lutrogale perspicillata;2017-09-01
Smooth-coated otter;2625;Lutrogale perspicillata;2017-10-01
Smooth-coated otter;3033;Lutrogale perspicillata;2017-11-01
Smooth-coated otter;2574;Lutrogale perspicillata;2017-12-01
Smooth-coated otter;2859;Lutrogale perspicillata;2018-01-01
Smooth-coated otter;2799;Lutrogale perspicillata;2018-02-01
Smooth-coated otter;3469;Lutrogale perspicillata;2018-03-01
Smooth-coated otter;3053;Lutrogale perspicillata;2018-04-01
Smooth-coated otter;6803;Lutrogale perspicillata;2018-05-01
Smooth-coated otter;2929;Lutrogale perspicillata;2018-06-01
Smooth-coated otter;2915;Lutrogale perspicillata;2018-07-01
Smooth-coated otter;2869;Lutrogale perspicillata;2018-08-01
Smooth-coated otter;2588;Lutrogale perspicillata;2018-09-01
Smooth-coated otter;3031;Lutrogale perspicillata;2018-10-01
Smooth-coated otter;2832;Lutrogale perspicillata;2018-11-01
Smooth-coated otter;2943;Lutrogale perspicillata;2018-12-01
Smooth-coated otter;3812;Lutrogale perspicillata;2019-01-01
Smooth-coated otter;2753;Lutrogale perspicillata;2019-02-01
Smooth-coated otter;3255;Lutrogale perspicillata;2019-03-01
Smooth-coated otter;3295;Lutrogale perspicillata;2019-04-01
Smooth-coated otter;4007;Lutrogale perspicillata;2019-05-01
Smooth-coated otter;2643;Lutrogale perspicillata;2019-06-01
Smooth-coated otter;2685;Lutrogale perspicillata;2019-07-01
Smooth-coated otter;5133;Lutrogale perspicillata;2019-08-01
Smooth-coated otter;3426;Lutrogale perspicillata;2019-09-01
Smooth-coated otter;3909;Lutrogale perspicillata;2019-10-01
Smooth-coated otter;3888;Lutrogale perspicillata;2019-11-01
Smooth-coated otter;3472;Lutrogale perspicillata;2019-12-01
Smooth-coated otter;3722;Lutrogale perspicillata;2020-01-01
Smooth-coated otter;4502;Lutrogale perspicillata;2020-02-01
Smooth-coated otter;4548;Lutrogale perspicillata;2020-03-01
Smooth-coated otter;6130;Lutrogale perspicillata;2020-04-01
Smooth-coated otter;4991;Lutrogale perspicillata;2020-05-01
Smooth-coated otter;3559;Lutrogale perspicillata;2020-06-01
Smooth-coated otter;3127;Lutrogale perspicillata;2020-07-01
Smooth-coated otter;4064;Lutrogale perspicillata;2020-08-01
Smooth-coated otter;4096;Lutrogale perspicillata;2020-09-01
Smooth-coated otter;2978;Lutrogale perspicillata;2020-10-01
Smooth-coated otter;2530;Lutrogale perspicillata;2020-11-01
Smooth-coated otter;3145;Lutrogale perspicillata;2020-12-01
Spanish imperial eagle;1640;Aquila adalberti;2015-07-01
Spanish imperial eagle;1628;Aquila adalberti;2015-08-01
Spanish imperial eagle;1843;Aquila adalberti;2015-09-01
Spanish imperial eagle;1919;Aquila adalberti;2015-10-01
Spanish imperial eagle;2004;Aquila adalberti;2015-11-01
Spanish imperial eagle;1760;Aquila adalberti;2015-12-01
Spanish imperial eagle;1951;Aquila adalberti;2016-01-01
Spanish imperial eagle;1973;Aquila adalberti;2016-02-01
Spanish imperial eagle;2187;Aquila adalberti;2016-03-01
Spanish imperial eagle;2368;Aquila adalberti;2016-04-01
Spanish imperial eagle;2369;Aquila adalberti;2016-05-01
Spanish imperial eagle;2281;Aquila adalberti;2016-06-01
Spanish imperial eagle;1779;Aquila adalberti;2016-07-01
Spanish imperial eagle;1809;Aquila adalberti;2016-08-01
Spanish imperial eagle;2071;Aquila adalberti;2016-09-01
Spanish imperial eagle;2095;Aquila adalberti;2016-10-01
Spanish imperial eagle;2034;Aquila adalberti;2016-11-01
Spanish imperial eagle;2084;Aquila adalberti;2016-12-01
Spanish imperial eagle;2736;Aquila adalberti;2017-01-01
Spanish imperial eagle;2569;Aquila adalberti;2017-02-01
Spanish imperial eagle;2416;Aquila adalberti;2017-03-01
Spanish imperial eagle;2255;Aquila adalberti;2017-04-01
Spanish imperial eagle;2815;Aquila adalberti;2017-05-01
Spanish imperial eagle;2164;Aquila adalberti;2017-06-01
Spanish imperial eagle;1802;Aquila adalberti;2017-07-01
Spanish imperial eagle;1814;Aquila adalberti;2017-08-01
Spanish imperial eagle;1926;Aquila adalberti;2017-09-01
Spanish imperial eagle;2120;Aquila adalberti;2017-10-01
Spanish imperial eagle;1987;Aquila adalberti;2017-11-01
Spanish imperial eagle;1590;Aquila adalberti;2017-12-01
Spanish imperial eagle;2139;Aquila adalberti;2018-01-01
Spanish imperial eagle;2026;Aquila adalberti;2018-02-01
Spanish imperial eagle;1948;Aquila adalberti;2018-03-01
Spanish imperial eagle;2355;Aquila adalberti;2018-04-01
Spanish imperial eagle;2072;Aquila adalberti;2018-05-01
Spanish imperial eagle;1613;Aquila adalberti;2018-06-01
Spanish imperial eagle;1590;Aquila adalberti;2018-07-01
Spanish imperial eagle;1630;Aquila adalberti;2018-08-01
Spanish imperial eagle;1663;Aquila adalberti;2018-09-01
Spanish imperial eagle;1747;Aquila adalberti;2018-10-01
Spanish imperial eagle;1712;Aquila adalberti;2018-11-01
Spanish imperial eagle;1502;Aquila adalberti;2018-12-01
Spanish imperial eagle;1796;Aquila adalberti;2019-01-01
Spanish imperial eagle;1826;Aquila adalberti;2019-02-01
Spanish imperial eagle;2033;Aquila adalberti;2019-03-01
Spanish imperial eagle;1796;Aquila adalberti;2019-04-01
Spanish imperial eagle;2065;Aquila adalberti;2019-05-01
Spanish imperial eagle;1613;Aquila adalberti;2019-06-01
Spanish imperial eagle;1640;Aquila adalberti;2019-07-01
Spanish imperial eagle;1755;Aquila adalberti;2019-08-01
Spanish imperial eagle;1583;Aquila adalberti;2019-09-01
Spanish imperial eagle;1868;Aquila adalberti;2019-10-01
Spanish imperial eagle;2182;Aquila adalberti;2019-11-01
Spanish imperial eagle;1570;Aquila adalberti;2019-12-01
Spanish imperial eagle;1755;Aquila adalberti;2020-01-01
Spanish imperial eagle;1988;Aquila adalberti;2020-02-01
Spanish imperial eagle;2000;Aquila adalberti;2020-03-01
Spanish imperial eagle;2654;Aquila adalberti;2020-04-01
Spanish imperial eagle;2412;Aquila adalberti;2020-05-01
Spanish imperial eagle;1905;Aquila adalberti;2020-06-01
Spanish imperial eagle;1810;Aquila adalberti;2020-07-01
Spanish imperial eagle;1709;Aquila adalberti;2020-08-01
Spanish imperial eagle;1630;Aquila adalberti;2020-09-01
Spanish imperial eagle;1808;Aquila adalberti;2020-10-01
Spanish imperial eagle;1654;Aquila adalberti;2020-11-01
Spanish imperial eagle;1728;Aquila adalberti;2020-12-01
Giant otter;11529;Pteronura brasiliensis;2015-07-01
Giant otter;13758;Pteronura brasiliensis;2015-08-01
Giant otter;13050;Pteronura brasiliensis;2015-09-01
Giant otter;12280;Pteronura brasiliensis;2015-10-01
Giant otter;15059;Pteronura brasiliensis;2015-11-01
Giant otter;12807;Pteronura brasiliensis;2015-12-01
Giant otter;16613;Pteronura brasiliensis;2016-01-01
Giant otter;13732;Pteronura brasiliensis;2016-02-01
Giant otter;15514;Pteronura brasiliensis;2016-03-01
Giant otter;15422;Pteronura brasiliensis;2016-04-01
Giant otter;30852;Pteronura brasiliensis;2016-05-01
Giant otter;16396;Pteronura brasiliensis;2016-06-01
Giant otter;14370;Pteronura brasiliensis;2016-07-01
Giant otter;15202;Pteronura brasiliensis;2016-08-01
Giant otter;14141;Pteronura brasiliensis;2016-09-01
Giant otter;14084;Pteronura brasiliensis;2016-10-01
Giant otter;20567;Pteronura brasiliensis;2016-11-01
Giant otter;16344;Pteronura brasiliensis;2016-12-01
Giant otter;18306;Pteronura brasiliensis;2017-01-01
Giant otter;14747;Pteronura brasiliensis;2017-02-01
Giant otter;27458;Pteronura brasiliensis;2017-03-01
Giant otter;29520;Pteronura brasiliensis;2017-04-01
Giant otter;23393;Pteronura brasiliensis;2017-05-01
Giant otter;15711;Pteronura brasiliensis;2017-06-01
Giant otter;13323;Pteronura brasiliensis;2017-07-01
Giant otter;12959;Pteronura brasiliensis;2017-08-01
Giant otter;13314;Pteronura brasiliensis;2017-09-01
Giant otter;15841;Pteronura brasiliensis;2017-10-01
Giant otter;17030;Pteronura brasiliensis;2017-11-01
Giant otter;17688;Pteronura brasiliensis;2017-12-01
Giant otter;21393;Pteronura brasiliensis;2018-01-01
Giant otter;19306;Pteronura brasiliensis;2018-02-01
Giant otter;21771;Pteronura brasiliensis;2018-03-01
Giant otter;16286;Pteronura brasiliensis;2018-04-01
Giant otter;17694;Pteronura brasiliensis;2018-05-01
Giant otter;13261;Pteronura brasiliensis;2018-06-01
Giant otter;14536;Pteronura brasiliensis;2018-07-01
Giant otter;14528;Pteronura brasiliensis;2018-08-01
Giant otter;28518;Pteronura brasiliensis;2018-09-01
Giant otter;12539;Pteronura brasiliensis;2018-10-01
Giant otter;14758;Pteronura brasiliensis;2018-11-01
Giant otter;13028;Pteronura brasiliensis;2018-12-01
Giant otter;15371;Pteronura brasiliensis;2019-01-01
Giant otter;13813;Pteronura brasiliensis;2019-02-01
Giant otter;15607;Pteronura brasiliensis;2019-03-01
Giant otter;15031;Pteronura brasiliensis;2019-04-01
Giant otter;13427;Pteronura brasiliensis;2019-05-01
Giant otter;11324;Pteronura brasiliensis;2019-06-01
Giant otter;13613;Pteronura brasiliensis;2019-07-01
Giant otter;13241;Pteronura brasiliensis;2019-08-01
Giant otter;12041;Pteronura brasiliensis;2019-09-01
Giant otter;12810;Pteronura brasiliensis;2019-10-01
Giant otter;13846;Pteronura brasiliensis;2019-11-01
Giant otter;13314;Pteronura brasiliensis;2019-12-01
Giant otter;14785;Pteronura brasiliensis;2020-01-01
Giant otter;13989;Pteronura brasiliensis;2020-02-01
Giant otter;13348;Pteronura brasiliensis;2020-03-01
Giant otter;16996;Pteronura brasiliensis;2020-04-01
Giant otter;13966;Pteronura brasiliensis;2020-05-01
Giant otter;18885;Pteronura brasiliensis;2020-06-01
Giant otter;11618;Pteronura brasiliensis;2020-07-01
Giant otter;16023;Pteronura brasiliensis;2020-08-01
Giant otter;12969;Pteronura brasiliensis;2020-09-01
Giant otter;12586;Pteronura brasiliensis;2020-10-01
Giant otter;13151;Pteronura brasiliensis;2020-11-01
Giant otter;21178;Pteronura brasiliensis;2020-12-01
Yellow-headed amazon;2918;Amazona oratrix;2015-07-01
Yellow-headed amazon;3108;Amazona oratrix;2015-08-01
Yellow-headed amazon;2644;Amazona oratrix;2015-09-01
Yellow-headed amazon;2758;Amazona oratrix;2015-10-01
Yellow-headed amazon;2788;Amazona oratrix;2015-11-01
Yellow-headed amazon;2750;Amazona oratrix;2015-12-01
Yellow-headed amazon;3054;Amazona oratrix;2016-01-01
Yellow-headed amazon;2923;Amazona oratrix;2016-02-01
Yellow-headed amazon;3007;Amazona oratrix;2016-03-01
Yellow-headed amazon;3083;Amazona oratrix;2016-04-01
Yellow-headed amazon;3164;Amazona oratrix;2016-05-01
Yellow-headed amazon;3038;Amazona oratrix;2016-06-01
Yellow-headed amazon;2938;Amazona oratrix;2016-07-01
Yellow-headed amazon;2872;Amazona oratrix;2016-08-01
Yellow-headed amazon;2634;Amazona oratrix;2016-09-01
Yellow-headed amazon;2577;Amazona oratrix;2016-10-01
Yellow-headed amazon;2508;Amazona oratrix;2016-11-01
Yellow-headed amazon;2566;Amazona oratrix;2016-12-01
Yellow-headed amazon;2844;Amazona oratrix;2017-01-01
Yellow-headed amazon;2536;Amazona oratrix;2017-02-01
Yellow-headed amazon;3057;Amazona oratrix;2017-03-01
Yellow-headed amazon;2635;Amazona oratrix;2017-04-01
Yellow-headed amazon;2891;Amazona oratrix;2017-05-01
Yellow-headed amazon;2479;Amazona oratrix;2017-06-01
Yellow-headed amazon;2526;Amazona oratrix;2017-07-01
Yellow-headed amazon;2493;Amazona oratrix;2017-08-01
Yellow-headed amazon;2263;Amazona oratrix;2017-09-01
Yellow-headed amazon;2196;Amazona oratrix;2017-10-01
Yellow-headed amazon;2218;Amazona oratrix;2017-11-01
Yellow-headed amazon;2344;Amazona oratrix;2017-12-01
Yellow-headed amazon;2643;Amazona oratrix;2018-01-01
Yellow-headed amazon;3011;Amazona oratrix;2018-02-01
Yellow-headed amazon;2703;Amazona oratrix;2018-03-01
Yellow-headed amazon;2714;Amazona oratrix;2018-04-01
Yellow-headed amazon;2598;Amazona oratrix;2018-05-01
Yellow-headed amazon;2454;Amazona oratrix;2018-06-01
Yellow-headed amazon;2754;Amazona oratrix;2018-07-01
Yellow-headed amazon;2515;Amazona oratrix;2018-08-01
Yellow-headed amazon;2708;Amazona oratrix;2018-09-01
Yellow-headed amazon;2727;Amazona oratrix;2018-10-01
Yellow-headed amazon;2129;Amazona oratrix;2018-11-01
Yellow-headed amazon;2355;Amazona oratrix;2018-12-01
Yellow-headed amazon;2652;Amazona oratrix;2019-01-01
Yellow-headed amazon;2259;Amazona oratrix;2019-02-01
Yellow-headed amazon;2595;Amazona oratrix;2019-03-01
Yellow-headed amazon;2519;Amazona oratrix;2019-04-01
Yellow-headed amazon;2423;Amazona oratrix;2019-05-01
Yellow-headed amazon;2358;Amazona oratrix;2019-06-01
Yellow-headed amazon;2378;Amazona oratrix;2019-07-01
Yellow-headed amazon;2351;Amazona oratrix;2019-08-01
Yellow-headed amazon;2222;Amazona oratrix;2019-09-01
Yellow-headed amazon;2123;Amazona oratrix;2019-10-01
Yellow-headed amazon;2067;Amazona oratrix;2019-11-01
Yellow-headed amazon;2176;Amazona oratrix;2019-12-01
Yellow-headed amazon;2501;Amazona oratrix;2020-01-01
Yellow-headed amazon;2160;Amazona oratrix;2020-02-01
Yellow-headed amazon;2140;Amazona oratrix;2020-03-01
Yellow-headed amazon;2732;Amazona oratrix;2020-04-01
Yellow-headed amazon;2646;Amazona oratrix;2020-05-01
Yellow-headed amazon;2324;Amazona oratrix;2020-06-01
Yellow-headed amazon;2627;Amazona oratrix;2020-07-01
Yellow-headed amazon;2310;Amazona oratrix;2020-08-01
Yellow-headed amazon;2303;Amazona oratrix;2020-09-01
Yellow-headed amazon;2238;Amazona oratrix;2020-10-01
Yellow-headed amazon;2581;Amazona oratrix;2020-11-01
Yellow-headed amazon;2216;Amazona oratrix;2020-12-01
Big-headed turtle;533;Platysternon megacephalum;2015-07-01
Big-headed turtle;506;Platysternon megacephalum;2015-08-01
Big-headed turtle;493;Platysternon megacephalum;2015-09-01
Big-headed turtle;692;Platysternon megacephalum;2015-10-01
Big-headed turtle;564;Platysternon megacephalum;2015-11-01
Big-headed turtle;541;Platysternon megacephalum;2015-12-01
Big-headed turtle;583;Platysternon megacephalum;2016-01-01
Big-headed turtle;499;Platysternon megacephalum;2016-02-01
Big-headed turtle;605;Platysternon megacephalum;2016-03-01
Big-headed turtle;649;Platysternon megacephalum;2016-04-01
Big-headed turtle;637;Platysternon megacephalum;2016-05-01
Big-headed turtle;544;Platysternon megacephalum;2016-06-01
Big-headed turtle;482;Platysternon megacephalum;2016-07-01
Big-headed turtle;644;Platysternon megacephalum;2016-08-01
Big-headed turtle;798;Platysternon megacephalum;2016-09-01
Big-headed turtle;698;Platysternon megacephalum;2016-10-01
Big-headed turtle;873;Platysternon megacephalum;2016-11-01
Big-headed turtle;573;Platysternon megacephalum;2016-12-01
Big-headed turtle;671;Platysternon megacephalum;2017-01-01
Big-headed turtle;605;Platysternon megacephalum;2017-02-01
Big-headed turtle;688;Platysternon megacephalum;2017-03-01
Big-headed turtle;640;Platysternon megacephalum;2017-04-01
Big-headed turtle;596;Platysternon megacephalum;2017-05-01
Big-headed turtle;493;Platysternon megacephalum;2017-06-01
Big-headed turtle;501;Platysternon megacephalum;2017-07-01
Big-headed turtle;475;Platysternon megacephalum;2017-08-01
Big-headed turtle;560;Platysternon megacephalum;2017-09-01
Big-headed turtle;529;Platysternon megacephalum;2017-10-01
Big-headed turtle;529;Platysternon megacephalum;2017-11-01
Big-headed turtle;549;Platysternon megacephalum;2017-12-01
Big-headed turtle;574;Platysternon megacephalum;2018-01-01
Big-headed turtle;529;Platysternon megacephalum;2018-02-01
Big-headed turtle;4342;Platysternon megacephalum;2018-03-01
Big-headed turtle;1302;Platysternon megacephalum;2018-04-01
Big-headed turtle;1463;Platysternon megacephalum;2018-05-01
Big-headed turtle;2048;Platysternon megacephalum;2018-06-01
Big-headed turtle;1839;Platysternon megacephalum;2018-07-01
Big-headed turtle;880;Platysternon megacephalum;2018-08-01
Big-headed turtle;565;Platysternon megacephalum;2018-09-01
Big-headed turtle;622;Platysternon megacephalum;2018-10-01
Big-headed turtle;656;Platysternon megacephalum;2018-11-01
Big-headed turtle;610;Platysternon megacephalum;2018-12-01
Big-headed turtle;581;Platysternon megacephalum;2019-01-01
Big-headed turtle;645;Platysternon megacephalum;2019-02-01
Big-headed turtle;688;Platysternon megacephalum;2019-03-01
Big-headed turtle;704;Platysternon megacephalum;2019-04-01
Big-headed turtle;1169;Platysternon megacephalum;2019-05-01
Big-headed turtle;890;Platysternon megacephalum;2019-06-01
Big-headed turtle;586;Platysternon megacephalum;2019-07-01
Big-headed turtle;607;Platysternon megacephalum;2019-08-01
Big-headed turtle;479;Platysternon megacephalum;2019-09-01
Big-headed turtle;620;Platysternon megacephalum;2019-10-01
Big-headed turtle;533;Platysternon megacephalum;2019-11-01
Big-headed turtle;529;Platysternon megacephalum;2019-12-01
Big-headed turtle;547;Platysternon megacephalum;2020-01-01
Big-headed turtle;577;Platysternon megacephalum;2020-02-01
Big-headed turtle;597;Platysternon megacephalum;2020-03-01
Big-headed turtle;778;Platysternon megacephalum;2020-04-01
Big-headed turtle;985;Platysternon megacephalum;2020-05-01
Big-headed turtle;594;Platysternon megacephalum;2020-06-01
Big-headed turtle;2380;Platysternon megacephalum;2020-07-01
Big-headed turtle;647;Platysternon megacephalum;2020-08-01
Big-headed turtle;625;Platysternon megacephalum;2020-09-01
Big-headed turtle;748;Platysternon megacephalum;2020-10-01
Big-headed turtle;629;Platysternon megacephalum;2020-11-01
Big-headed turtle;610;Platysternon megacephalum;2020-12-01
Mugger crocodile;12793;Crocodylus palustris;2015-07-01
Mugger crocodile;11673;Crocodylus palustris;2015-08-01
Mugger crocodile;10810;Crocodylus palustris;2015-09-01
Mugger crocodile;11238;Crocodylus palustris;2015-10-01
Mugger crocodile;11588;Crocodylus palustris;2015-11-01
Mugger crocodile;12775;Crocodylus palustris;2015-12-01
Mugger crocodile;13990;Crocodylus palustris;2016-01-01
Mugger crocodile;12394;Crocodylus palustris;2016-02-01
Mugger crocodile;12931;Crocodylus palustris;2016-03-01
Mugger crocodile;15418;Crocodylus palustris;2016-04-01
Mugger crocodile;18072;Crocodylus palustris;2016-05-01
Mugger crocodile;19254;Crocodylus palustris;2016-06-01
Mugger crocodile;14080;Crocodylus palustris;2016-07-01
Mugger crocodile;16238;Crocodylus palustris;2016-08-01
Mugger crocodile;15104;Crocodylus palustris;2016-09-01
Mugger crocodile;10980;Crocodylus palustris;2016-10-01
Mugger crocodile;11748;Crocodylus palustris;2016-11-01
Mugger crocodile;12035;Crocodylus palustris;2016-12-01
Mugger crocodile;13021;Crocodylus palustris;2017-01-01
Mugger crocodile;11259;Crocodylus palustris;2017-02-01
Mugger crocodile;13672;Crocodylus palustris;2017-03-01
Mugger crocodile;12928;Crocodylus palustris;2017-04-01
Mugger crocodile;15481;Crocodylus palustris;2017-05-01
Mugger crocodile;13908;Crocodylus palustris;2017-06-01
Mugger crocodile;12364;Crocodylus palustris;2017-07-01
Mugger crocodile;11746;Crocodylus palustris;2017-08-01
Mugger crocodile;15261;Crocodylus palustris;2017-09-01
Mugger crocodile;11927;Crocodylus palustris;2017-10-01
Mugger crocodile;12551;Crocodylus palustris;2017-11-01
Mugger crocodile;12599;Crocodylus palustris;2017-12-01
Mugger crocodile;14118;Crocodylus palustris;2018-01-01
Mugger crocodile;11655;Crocodylus palustris;2018-02-01
Mugger crocodile;13829;Crocodylus palustris;2018-03-01
Mugger crocodile;14326;Crocodylus palustris;2018-04-01
Mugger crocodile;14852;Crocodylus palustris;2018-05-01
Mugger crocodile;12884;Crocodylus palustris;2018-06-01
Mugger crocodile;14776;Crocodylus palustris;2018-07-01
Mugger crocodile;14009;Crocodylus palustris;2018-08-01
Mugger crocodile;14398;Crocodylus palustris;2018-09-01
Mugger crocodile;10900;Crocodylus palustris;2018-10-01
Mugger crocodile;10251;Crocodylus palustris;2018-11-01
Mugger crocodile;10777;Crocodylus palustris;2018-12-01
Mugger crocodile;13681;Crocodylus palustris;2019-01-01
Mugger crocodile;11650;Crocodylus palustris;2019-02-01
Mugger crocodile;12619;Crocodylus palustris;2019-03-01
Mugger crocodile;11934;Crocodylus palustris;2019-04-01
Mugger crocodile;14380;Crocodylus palustris;2019-05-01
Mugger crocodile;10739;Crocodylus palustris;2019-06-01
Mugger crocodile;85644;Crocodylus palustris;2019-07-01
Mugger crocodile;16383;Crocodylus palustris;2019-08-01
Mugger crocodile;9963;Crocodylus palustris;2019-09-01
Mugger crocodile;10168;Crocodylus palustris;2019-10-01
Mugger crocodile;10222;Crocodylus palustris;2019-11-01
Mugger crocodile;10145;Crocodylus palustris;2019-12-01
Mugger crocodile;12477;Crocodylus palustris;2020-01-01
Mugger crocodile;12025;Crocodylus palustris;2020-02-01
Mugger crocodile;11321;Crocodylus palustris;2020-03-01
Mugger crocodile;14798;Crocodylus palustris;2020-04-01
Mugger crocodile;14198;Crocodylus palustris;2020-05-01
Mugger crocodile;12924;Crocodylus palustris;2020-06-01
Mugger crocodile;12489;Crocodylus palustris;2020-07-01
Mugger crocodile;13824;Crocodylus palustris;2020-08-01
Mugger crocodile;13801;Crocodylus palustris;2020-09-01
Mugger crocodile;13062;Crocodylus palustris;2020-10-01
Mugger crocodile;11263;Crocodylus palustris;2020-11-01
Mugger crocodile;13157;Crocodylus palustris;2020-12-01
Myanmar snub-nosed monkey;1006;Rhinopithecus strykeri;2015-07-01
Myanmar snub-nosed monkey;891;Rhinopithecus strykeri;2015-08-01
Myanmar snub-nosed monkey;1141;Rhinopithecus strykeri;2015-09-01
Myanmar snub-nosed monkey;7241;Rhinopithecus strykeri;2015-10-01
Myanmar snub-nosed monkey;1119;Rhinopithecus strykeri;2015-11-01
Myanmar snub-nosed monkey;1264;Rhinopithecus strykeri;2015-12-01
Myanmar snub-nosed monkey;1238;Rhinopithecus strykeri;2016-01-01
Myanmar snub-nosed monkey;1467;Rhinopithecus strykeri;2016-02-01
Myanmar snub-nosed monkey;1075;Rhinopithecus strykeri;2016-03-01
Myanmar snub-nosed monkey;917;Rhinopithecus strykeri;2016-04-01
Myanmar snub-nosed monkey;853;Rhinopithecus strykeri;2016-05-01
Myanmar snub-nosed monkey;696;Rhinopithecus strykeri;2016-06-01
Myanmar snub-nosed monkey;753;Rhinopithecus strykeri;2016-07-01
Myanmar snub-nosed monkey;897;Rhinopithecus strykeri;2016-08-01
Myanmar snub-nosed monkey;1042;Rhinopithecus strykeri;2016-09-01
Myanmar snub-nosed monkey;994;Rhinopithecus strykeri;2016-10-01
Myanmar snub-nosed monkey;821;Rhinopithecus strykeri;2016-11-01
Myanmar snub-nosed monkey;865;Rhinopithecus strykeri;2016-12-01
Myanmar snub-nosed monkey;918;Rhinopithecus strykeri;2017-01-01
Myanmar snub-nosed monkey;1014;Rhinopithecus strykeri;2017-02-01
Myanmar snub-nosed monkey;1292;Rhinopithecus strykeri;2017-03-01
Myanmar snub-nosed monkey;1521;Rhinopithecus strykeri;2017-04-01
Myanmar snub-nosed monkey;1157;Rhinopithecus strykeri;2017-05-01
Myanmar snub-nosed monkey;1085;Rhinopithecus strykeri;2017-06-01
Myanmar snub-nosed monkey;969;Rhinopithecus strykeri;2017-07-01
Myanmar snub-nosed monkey;824;Rhinopithecus strykeri;2017-08-01
Myanmar snub-nosed monkey;1157;Rhinopithecus strykeri;2017-09-01
Myanmar snub-nosed monkey;1242;Rhinopithecus strykeri;2017-10-01
Myanmar snub-nosed monkey;1113;Rhinopithecus strykeri;2017-11-01
Myanmar snub-nosed monkey;1192;Rhinopithecus strykeri;2017-12-01
Myanmar snub-nosed monkey;2011;Rhinopithecus strykeri;2018-01-01
Myanmar snub-nosed monkey;1710;Rhinopithecus strykeri;2018-02-01
Myanmar snub-nosed monkey;1573;Rhinopithecus strykeri;2018-03-01
Myanmar snub-nosed monkey;1320;Rhinopithecus strykeri;2018-04-01
Myanmar snub-nosed monkey;916;Rhinopithecus strykeri;2018-05-01
Myanmar snub-nosed monkey;846;Rhinopithecus strykeri;2018-06-01
Myanmar snub-nosed monkey;829;Rhinopithecus strykeri;2018-07-01
Myanmar snub-nosed monkey;925;Rhinopithecus strykeri;2018-08-01
Myanmar snub-nosed monkey;803;Rhinopithecus strykeri;2018-09-01
Myanmar snub-nosed monkey;1028;Rhinopithecus strykeri;2018-10-01
Myanmar snub-nosed monkey;981;Rhinopithecus strykeri;2018-11-01
Myanmar snub-nosed monkey;1082;Rhinopithecus strykeri;2018-12-01
Myanmar snub-nosed monkey;1113;Rhinopithecus strykeri;2019-01-01
Myanmar snub-nosed monkey;1317;Rhinopithecus strykeri;2019-02-01
Myanmar snub-nosed monkey;1135;Rhinopithecus strykeri;2019-03-01
Myanmar snub-nosed monkey;1127;Rhinopithecus strykeri;2019-04-01
Myanmar snub-nosed monkey;1116;Rhinopithecus strykeri;2019-05-01
Myanmar snub-nosed monkey;858;Rhinopithecus strykeri;2019-06-01
Myanmar snub-nosed monkey;850;Rhinopithecus strykeri;2019-07-01
Myanmar snub-nosed monkey;924;Rhinopithecus strykeri;2019-08-01
Myanmar snub-nosed monkey;785;Rhinopithecus strykeri;2019-09-01
Myanmar snub-nosed monkey;1123;Rhinopithecus strykeri;2019-10-01
Myanmar snub-nosed monkey;1739;Rhinopithecus strykeri;2019-11-01
Myanmar snub-nosed monkey;986;Rhinopithecus strykeri;2019-12-01
Myanmar snub-nosed monkey;1076;Rhinopithecus strykeri;2020-01-01
Myanmar snub-nosed monkey;1020;Rhinopithecus strykeri;2020-02-01
Myanmar snub-nosed monkey;919;Rhinopithecus strykeri;2020-03-01
Myanmar snub-nosed monkey;951;Rhinopithecus strykeri;2020-04-01
Myanmar snub-nosed monkey;1038;Rhinopithecus strykeri;2020-05-01
Myanmar snub-nosed monkey;745;Rhinopithecus strykeri;2020-06-01
Myanmar snub-nosed monkey;769;Rhinopithecus strykeri;2020-07-01
Myanmar snub-nosed monkey;792;Rhinopithecus strykeri;2020-08-01
Myanmar snub-nosed monkey;796;Rhinopithecus strykeri;2020-09-01
Myanmar snub-nosed monkey;837;Rhinopithecus strykeri;2020-10-01
Myanmar snub-nosed monkey;995;Rhinopithecus strykeri;2020-11-01
Myanmar snub-nosed monkey;845;Rhinopithecus strykeri;2020-12-01
Chinese pangolin;1923;Manis pentadactyla;2015-07-01
Chinese pangolin;3783;Manis pentadactyla;2015-08-01
Chinese pangolin;2193;Manis pentadactyla;2015-09-01
Chinese pangolin;2222;Manis pentadactyla;2015-10-01
Chinese pangolin;3390;Manis pentadactyla;2015-11-01
Chinese pangolin;2407;Manis pentadactyla;2015-12-01
Chinese pangolin;2386;Manis pentadactyla;2016-01-01
Chinese pangolin;2568;Manis pentadactyla;2016-02-01
Chinese pangolin;2581;Manis pentadactyla;2016-03-01
Chinese pangolin;3611;Manis pentadactyla;2016-04-01
